Column1;Station;Camera;Species;utm_y;utm_x;DateTimeOriginal;Date;Time;delta.time.secs;delta.time.mins;delta.time.hours;delta.time.days;Directory;FileName;metadata_Observador_gato;metadata_SP;n_images;metadata_Grupo;metadata_ID_gato;metadata_NegroINSUFICIENTE;HierarchicalSubject
236;E33;E33;Gato;6216342;384334;10/09/2019 17:56;10/09/2019;5:56:49 p. m.;404;67;1;0;CamarasIMG19/E33;09100499.JPG;Ian;Perro_&_Gato;18;4;NA;NA;SP|Perro, SP|Gato, Grupo|4, Observador_gato|Ian
237;E33;E33;Gato;6216342;384334;10/09/2019 18:03;10/09/2019;6:03:12 p. m.;294;49;1;0;CamarasIMG19/E33;09100520.JPG;Ian;Gato;6;NA;NA;NA;SP|Gato, Observador_gato|Ian
238;E33;E33;Gato;6216342;384334;10/09/2019 18:09;10/09/2019;6:09:42 p. m.;370;62;1;0;CamarasIMG19/E33;09100526.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
239;E33;E33;Gato;6216342;384334;10/09/2019 18:26;10/09/2019;6:26:29 p. m.;1006;168;3;0;CamarasIMG19/E33;09100529.JPG;Ian;Gato;11;2;NA;NA;SP|Gato, Grupo|2, Observador_gato|Ian
240;E33;E33;Gato;6216342;384334;10/09/2019 18:33;10/09/2019;6:33:42 p. m.;378;63;1;0;CamarasIMG19/E33;09100541.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
241;E33;E33;Gato;6216342;384334;10/09/2019 19:00;10/09/2019;7:00:23 p. m.;1600;267;4;0;CamarasIMG19/E33;09100544.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
242;E33;E33;Gato;6216342;384334;10/09/2019 19:04;10/09/2019;7:04:22 p. m.;238;4;1;0;CamarasIMG19/E33;09100547.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
243;E33;E33;Gato;6216342;384334;10/09/2019 19:14;10/09/2019;7:14:57 p. m.;633;106;2;0;CamarasIMG19/E33;09100550.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
244;E33;E33;Gato;6216342;384334;10/09/2019 19:19;10/09/2019;7:19:07 p. m.;248;41;1;0;CamarasIMG19/E33;09100553.JPG;Ian;Gato;8;NA;NA;NA;SP|Gato, Observador_gato|Ian
245;E33;E33;Gato;6216342;384334;10/09/2019 19:24;10/09/2019;7:24:43 p. m.;291;48;1;0;CamarasIMG19/E33;09100562.JPG;Ian;Gato;3;2;NA;NA;SP|Gato, Grupo|2, Observador_gato|Ian
246;E33;E33;Gato;6216342;384334;10/09/2019 19:30;10/09/2019;7:30:29 p. m.;344;57;1;0;CamarasIMG19/E33;09100565.JPG;Ian;Gato;5;NA;NA;NA;SP|Gato, Observador_gato|Ian
247;E33;E33;Gato;6216342;384334;10/09/2019 19:34;10/09/2019;7:34:38 p. m.;156;26;0;0;CamarasIMG19/E33;09100571.JPG;Ian;Gato;7;NA;NA;NA;SP|Gato, Observador_gato|Ian
248;E33;E33;Gato;6216342;384334;10/09/2019 19:42;10/09/2019;7:42:05 p. m.;328;55;1;0;CamarasIMG19/E33;09100583.JPG;Ian;Gato;5;NA;NA;NA;SP|Gato, Observador_gato|Ian
249;E33;E33;Gato;6216342;384334;10/09/2019 19:46;10/09/2019;7:46:12 p. m.;170;28;0;0;CamarasIMG19/E33;09100589.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
250;E33;E33;Gato;6216342;384334;10/09/2019 19:53;10/09/2019;7:53:04 p. m.;410;68;1;0;CamarasIMG19/E33;09100592.JPG;Ian;Gato;5;NA;NA;NA;SP|Gato, Observador_gato|Ian
251;E33;E33;Gato;6216342;384334;10/09/2019 20:01;10/09/2019;8:01:09 p. m.;421;7;1;0;CamarasIMG19/E33;09100598.JPG;Ian;Gato;15;NA;NA;NA;SP|Gato, Observador_gato|Ian
252;E33;E33;Gato;6216342;384334;10/09/2019 20:08;10/09/2019;8:08:40 p. m.;270;45;1;0;CamarasIMG19/E33;09100619.JPG;Ian;Gato;6;NA;NA;NA;SP|Gato, Observador_gato|Ian
253;E33;E33;Gato;6216342;384334;10/09/2019 20:16;10/09/2019;8:16:50 p. m.;472;79;1;0;CamarasIMG19/E33;09100625.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
254;E33;E33;Gato;6216342;384334;10/09/2019 20:30;10/09/2019;8:30:16 p. m.;805;134;2;0;CamarasIMG19/E33;09100628.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
255;E33;E33;Gato;6216342;384334;10/09/2019 20:39;10/09/2019;8:39:46 p. m.;569;95;2;0;CamarasIMG19/E33;09100631.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
256;E33;E33;Gato;6216342;384334;10/09/2019 20:52;10/09/2019;8:52:46 p. m.;778;13;2;0;CamarasIMG19/E33;09100634.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
257;E33;E33;Gato;6216342;384334;10/09/2019 21:08;10/09/2019;9:08:48 p. m.;960;16;3;0;CamarasIMG19/E33;09100640.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
258;E33;E33;Gato;6216342;384334;10/09/2019 21:10;10/09/2019;9:10:58 p. m.;128;21;0;0;CamarasIMG19/E33;09100643.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
259;E33;E33;Gato;6216342;384334;10/09/2019 21:21;10/09/2019;9:21:44 p. m.;644;107;2;0;CamarasIMG19/E33;09100646.JPG;Ian;Gato;53;NA;NA;NA;SP|Gato, Observador_gato|Ian
260;E33;E33;Gato;6216342;384334;10/09/2019 21:41;10/09/2019;9:41:18 p. m.;535;89;1;0;CamarasIMG19/E33;09100706.JPG;Ian;Gato;6;NA;NA;NA;SP|Gato, Observador_gato|Ian
261;E33;E33;Gato;6216342;384334;10/09/2019 21:44;10/09/2019;9:44:01 p. m.;124;21;0;0;CamarasIMG19/E33;09100712.JPG;Ian;Gato;7;NA;NA;NA;SP|Gato, Observador_gato|Ian
262;E33;E33;Gato;6216342;384334;10/09/2019 21:54;10/09/2019;9:54:38 p. m.;576;96;2;0;CamarasIMG19/E33;09100721.JPG;Ian;Gato;22;NA;NA;NA;SP|Gato, Observador_gato|Ian
263;E33;E33;Gato;6216342;384334;10/09/2019 22:03;10/09/2019;10:03:09 p. m.;158;26;0;0;CamarasIMG19/E33;09100754.JPG;Ian;Gato;15;NA;NA;NA;SP|Gato, Observador_gato|Ian
264;E33;E33;Gato;6216342;384334;10/09/2019 22:11;10/09/2019;10:11:40 p. m.;218;36;1;0;CamarasIMG19/E33;09100772.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
265;E33;E33;Gato;6216342;384334;10/09/2019 22:15;10/09/2019;10:15:55 p. m.;253;42;1;0;CamarasIMG19/E33;09100775.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
266;E33;E33;Gato;6216342;384334;10/09/2019 22:23;10/09/2019;10:23:56 p. m.;479;8;1;0;CamarasIMG19/E33;09100778.JPG;Ian;Gato;12;NA;NA;NA;SP|Gato, Observador_gato|Ian
267;E33;E33;Gato;6216342;384334;10/09/2019 22:33;10/09/2019;10:33:16 p. m.;267;45;1;0;CamarasIMG19/E33;09100790.JPG;Ian;Gato;6;NA;NA;NA;SP|Gato, Observador_gato|Ian
268;E33;E33;Gato;6216342;384334;10/09/2019 22:38;10/09/2019;10:38:39 p. m.;254;42;1;0;CamarasIMG19/E33;09100796.JPG;Ian;Gato;10;NA;NA;NA;SP|Gato, Observador_gato|Ian
269;E33;E33;Gato;6216342;384334;10/09/2019 22:44;10/09/2019;10:44:09 p. m.;191;32;1;0;CamarasIMG19/E33;09100808.JPG;Ian;Gato;7;NA;NA;NA;SP|Gato, Observador_gato|Ian
270;E33;E33;Gato;6216342;384334;10/09/2019 22:56;10/09/2019;10:56:31 p. m.;574;96;2;0;CamarasIMG19/E33;09100817.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
271;E33;E33;Gato;6216342;384334;10/09/2019 23:03;10/09/2019;11:03:24 p. m.;411;68;1;0;CamarasIMG19/E33;09100820.JPG;Ian;Gato;11;NA;NA;NA;SP|Gato, Observador_gato|Ian
272;E33;E33;Gato;6216342;384334;10/09/2019 23:11;10/09/2019;11:11:24 p. m.;288;48;1;0;CamarasIMG19/E33;09100832.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
273;E33;E33;Gato;6216342;384334;10/09/2019 23:15;10/09/2019;11:15:39 p. m.;254;42;1;0;CamarasIMG19/E33;09100835.JPG;Ian;Gato;6;NA;NA;NA;SP|Gato, Observador_gato|Ian
274;E33;E33;Gato;6216342;384334;10/09/2019 23:28;10/09/2019;11:28:32 p. m.;761;127;2;0;CamarasIMG19/E33;09100841.JPG;Ian;Gato;7;NA;NA;NA;SP|Gato, Observador_gato|Ian
275;E33;E33;Gato;6216342;384334;10/09/2019 23:36;10/09/2019;11:36:36 p. m.;370;62;1;0;CamarasIMG19/E33;09100850.JPG;Ian;Gato;11;NA;NA;NA;SP|Gato, Observador_gato|Ian
276;E33;E33;Gato;6216342;384334;10/09/2019 23:47;10/09/2019;11:47:37 p. m.;529;88;1;0;CamarasIMG19/E33;09100862.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
277;E33;E33;Gato;6216342;384334;11/09/2019 0:09;11/09/2019;12:09:52 a. m.;1333;222;4;0;CamarasIMG19/E33;09110865.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
278;E33;E33;Gato;6216342;384334;11/09/2019 0:26;11/09/2019;12:26:22 a. m.;988;165;3;0;CamarasIMG19/E33;09110868.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
279;E33;E33;Gato;6216342;384334;11/09/2019 0:59;11/09/2019;12:59:44 a. m.;2000;333;6;0;CamarasIMG19/E33;09110874.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
280;E33;E33;Gato;6216342;384334;11/09/2019 1:07;11/09/2019;1:07:21 a. m.;455;76;1;0;CamarasIMG19/E33;09110877.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
281;E33;E33;Gato;6216342;384334;11/09/2019 1:44;11/09/2019;1:44:26 a. m.;2223;37;6;0;CamarasIMG19/E33;09110880.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
282;E33;E33;Gato;6216342;384334;11/09/2019 2:02;11/09/2019;2:02:33 a. m.;1086;181;3;0;CamarasIMG19/E33;09110883.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
283;E33;E33;Gato;6216342;384334;11/09/2019 2:11;11/09/2019;2:11:39 a. m.;545;91;2;0;CamarasIMG19/E33;09110886.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
284;E33;E33;Gato;6216342;384334;11/09/2019 2:19;11/09/2019;2:19:18 a. m.;457;76;1;0;CamarasIMG19/E33;09110889.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
285;E33;E33;Gato;6216342;384334;11/09/2019 2:25;11/09/2019;2:25:17 a. m.;358;6;1;0;CamarasIMG19/E33;09110892.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
286;E33;E33;Gato;6216342;384334;11/09/2019 2:39;11/09/2019;2:39:20 a. m.;842;14;2;0;CamarasIMG19/E33;09110895.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
287;E33;E33;Gato;6216342;384334;11/09/2019 2:52;11/09/2019;2:52:18 a. m.;776;129;2;0;CamarasIMG19/E33;09110898.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
288;E33;E33;Gato;6216342;384334;11/09/2019 3:05;11/09/2019;3:05:49 a. m.;809;135;2;0;CamarasIMG19/E33;09110901.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
289;E33;E33;Gato;6216342;384334;11/09/2019 3:17;11/09/2019;3:17:12 a. m.;682;114;2;0;CamarasIMG19/E33;09110904.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
290;E33;E33;Gato;6216342;384334;11/09/2019 3:42;11/09/2019;3:42:15 a. m.;1501;25;4;0;CamarasIMG19/E33;09110907.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
291;E33;E33;Gato;6216342;384334;11/09/2019 3:49;11/09/2019;3:49:59 a. m.;462;77;1;0;CamarasIMG19/E33;09110910.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
292;E33;E33;Gato;6216342;384334;11/09/2019 3:53;11/09/2019;3:53:18 a. m.;197;33;1;0;CamarasIMG19/E33;09110913.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
293;E33;E33;Gato;6216342;384334;11/09/2019 4:00;11/09/2019;4:00:48 a. m.;448;75;1;0;CamarasIMG19/E33;09110916.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
294;E33;E33;Gato;6216342;384334;11/09/2019 4:14;11/09/2019;4:14:22 a. m.;813;136;2;0;CamarasIMG19/E33;09110919.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
295;E33;E33;Gato;6216342;384334;11/09/2019 4:56;11/09/2019;4:56:27 a. m.;2523;42;7;0;CamarasIMG19/E33;09110922.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
296;E33;E33;Gato;6216342;384334;11/09/2019 5:16;11/09/2019;5:16:20 a. m.;1191;199;3;0;CamarasIMG19/E33;09110925.JPG;Ian;Gato;6;NA;NA;NA;SP|Gato, Observador_gato|Ian
297;E33;E33;Gato;6216342;384334;11/09/2019 5:39;11/09/2019;5:39:06 a. m.;1334;222;4;0;CamarasIMG19/E33;09110931.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
298;E33;E33;Gato;6216342;384334;11/09/2019 5:52;11/09/2019;5:52:57 a. m.;830;138;2;0;CamarasIMG19/E33;09110934.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
299;E33;E33;Gato;6216342;384334;11/09/2019 6:06;11/09/2019;6:06:32 a. m.;814;136;2;0;CamarasIMG19/E33;09110937.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
300;E33;E33;Gato;6216342;384334;11/09/2019 6:14;11/09/2019;6:14:15 a. m.;461;77;1;0;CamarasIMG19/E33;09110943.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
301;E33;E33;Gato;6216342;384334;11/09/2019 6:30;11/09/2019;6:30:34 a. m.;977;163;3;0;CamarasIMG19/E33;09110946.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
302;E33;E33;Gato;6216342;384334;11/09/2019 6:35;11/09/2019;6:35:20 a. m.;284;47;1;0;CamarasIMG19/E33;09110949.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
303;E33;E33;Gato;6216342;384334;11/09/2019 8:13;11/09/2019;8:13:40 a. m.;5898;983;16;1;CamarasIMG19/E33;09110961.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
304;E33;E33;Gato;6216342;384334;11/09/2019 8:22;11/09/2019;8:22:48 a. m.;546;91;2;0;CamarasIMG19/E33;09110964.JPG;Ian;Gato;15;NA;NA;NA;SP|Gato, Observador_gato|Ian
305;E33;E33;Gato;6216342;384334;11/09/2019 8:41;11/09/2019;8:41:56 a. m.;872;145;2;0;CamarasIMG19/E33;09110979.JPG;Ian;Gato;3;NA;con dueño;NA;SP|Gato, ID_gato|con dueño, Observador_gato|Ian
306;E33;E33;Gato;6216342;384334;11/09/2019 8:53;11/09/2019;8:53:29 a. m.;691;115;2;0;CamarasIMG19/E33;09110982.JPG;Ian;Gato;6;NA;NA;NA;SP|Gato, Observador_gato|Ian
307;E33;E33;Gato;6216342;384334;11/09/2019 9:00;11/09/2019;9:00:48 a. m.;332;55;1;0;CamarasIMG19/E33;09110988.JPG;Ian;Gato;6;NA;NA;NA;SP|Gato, Observador_gato|Ian
308;E33;E33;Gato;6216342;384334;11/09/2019 9:25;11/09/2019;9:25:45 a. m.;1461;244;4;0;CamarasIMG19/E33;09110994.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
309;E33;E33;Gato;6216342;384334;11/09/2019 9:33;11/09/2019;9:33:01 a. m.;434;72;1;0;CamarasIMG19/E33;09110997.JPG;Ian;Gato;2;2;NA;NA;SP|Gato, Grupo|2, Observador_gato|Ian
310;E33;E33;Gato;6216342;384334;11/09/2019 9:41;11/09/2019;9:41:14 a. m.;492;82;1;0;CamarasIMG19/E33;09110004.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
311;E33;E33;Gato;6216342;384334;11/09/2019 9:45;11/09/2019;9:45:34 a. m.;258;43;1;0;CamarasIMG19/E33;09110007.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
312;E33;E33;Gato;6216342;384334;11/09/2019 10:01;11/09/2019;10:01:06 a. m.;930;155;3;0;CamarasIMG19/E33;09110010.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
313;E33;E33;Gato;6216342;384334;11/09/2019 10:08;11/09/2019;10:08:59 a. m.;471;78;1;0;CamarasIMG19/E33;09110013.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
314;E33;E33;Gato;6216342;384334;11/09/2019 10:29;11/09/2019;10:29:58 a. m.;1257;209;3;0;CamarasIMG19/E33;09110022.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
315;E33;E33;Gato;6216342;384334;11/09/2019 10:33;11/09/2019;10:33:27 a. m.;207;35;1;0;CamarasIMG19/E33;09110025.JPG;Ian;Gato;5;2;NA;NA;SP|Gato, Grupo|2, Observador_gato|Ian
316;E33;E33;Gato;6216342;384334;11/09/2019 10:43;11/09/2019;10:43:59 a. m.;567;94;2;0;CamarasIMG19/E33;09110031.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
317;E33;E33;Gato;6216342;384334;11/09/2019 10:52;11/09/2019;10:52:33 a. m.;512;85;1;0;CamarasIMG19/E33;09110037.JPG;Ian;Gato;21;NA;NA;NA;SP|Gato, Observador_gato|Ian
318;E33;E33;Gato;6216342;384334;11/09/2019 11:08;11/09/2019;11:08:01 a. m.;687;114;2;0;CamarasIMG19/E33;09110070.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
319;E33;E33;Gato;6216342;384334;11/09/2019 11:10;11/09/2019;11:10:17 a. m.;134;22;0;0;CamarasIMG19/E33;09110073.JPG;Ian;Gato;6;NA;NA;NA;SP|Gato, Observador_gato|Ian
320;E33;E33;Gato;6216342;384334;11/09/2019 11:14;11/09/2019;11:14:58 a. m.;168;28;0;0;CamarasIMG19/E33;09110079.JPG;Ian;Gato;9;NA;NA;NA;SP|Gato, Observador_gato|Ian
321;E33;E33;Gato;6216342;384334;11/09/2019 11:22;11/09/2019;11:22:33 a. m.;346;58;1;0;CamarasIMG19/E33;09110088.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
322;E33;E33;Gato;6216342;384334;11/09/2019 11:27;11/09/2019;11:27:50 a. m.;315;52;1;0;CamarasIMG19/E33;09110091.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
323;E33;E33;Gato;6216342;384334;11/09/2019 11:30;11/09/2019;11:30:29 a. m.;158;26;0;0;CamarasIMG19/E33;09110094.JPG;Ian;Gato;9;NA;NA;NA;SP|Gato, Observador_gato|Ian
324;E33;E33;Gato;6216342;384334;11/09/2019 11:35;11/09/2019;11:35:22 a. m.;161;27;0;0;CamarasIMG19/E33;09110103.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
325;E33;E33;Gato;6216342;384334;11/09/2019 11:37;11/09/2019;11:37:47 a. m.;144;24;0;0;CamarasIMG19/E33;09110106.JPG;Ian;Gato;11;NA;NA;NA;SP|Gato, Observador_gato|Ian
326;E33;E33;Gato;6216342;384334;11/09/2019 11:45;11/09/2019;11:45:32 a. m.;415;69;1;0;CamarasIMG19/E33;09110124.JPG;Ian;Gato;11;NA;NA;NA;SP|Gato, Observador_gato|Ian
327;E33;E33;Gato;6216342;384334;11/09/2019 11:55;11/09/2019;11:55:56 a. m.;560;93;2;0;CamarasIMG19/E33;09110142.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
328;E33;E33;Gato;6216342;384334;11/09/2019 12:01;11/09/2019;12:01:23 p. m.;325;54;1;0;CamarasIMG19/E33;09110148.JPG;Ian;Gato;53;NA;NA;NA;SP|Gato, Observador_gato|Ian
329;E33;E33;Gato;6216342;384334;11/09/2019 12:14;11/09/2019;12:14:08 p. m.;164;27;0;0;CamarasIMG19/E33;09110211.JPG;Ian;Gato;5;NA;NA;NA;SP|Gato, Observador_gato|Ian
330;E33;E33;Gato;6216342;384334;11/09/2019 12:18;11/09/2019;12:18:18 p. m.;142;24;0;0;CamarasIMG19/E33;09110217.JPG;Ian;Gato;19;3;NA;NA;SP|Gato, Grupo|3, Observador_gato|Ian
331;E33;E33;Gato;6216342;384334;11/09/2019 12:34;11/09/2019;12:34:56 p. m.;756;126;2;0;CamarasIMG19/E33;09110238.JPG;Ian;Gato;9;NA;NA;NA;SP|Gato, Observador_gato|Ian
332;E33;E33;Gato;6216342;384334;11/09/2019 12:41;11/09/2019;12:41:21 p. m.;317;53;1;0;CamarasIMG19/E33;09110247.JPG;Ian;Gato;14;NA;NA;NA;SP|Gato, Observador_gato|Ian
333;E33;E33;Gato;6216342;384334;11/09/2019 12:51;11/09/2019;12:51:20 p. m.;365;61;1;0;CamarasIMG19/E33;09110277.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
334;E33;E33;Gato;6216342;384334;11/09/2019 12:58;11/09/2019;12:58:06 p. m.;405;68;1;0;CamarasIMG19/E33;09110280.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
335;E33;E33;Gato;6216342;384334;11/09/2019 13:01;11/09/2019;1:01:24 p. m.;196;33;1;0;CamarasIMG19/E33;09110283.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
336;E33;E33;Gato;6216342;384334;11/09/2019 13:11;11/09/2019;1:11:44 p. m.;619;103;2;0;CamarasIMG19/E33;09110286.JPG;Ian;Gato;13;NA;NA;NA;SP|Gato, Observador_gato|Ian
337;E33;E33;Gato;6216342;384334;11/09/2019 13:14;11/09/2019;1:14:36 p. m.;129;21;0;0;CamarasIMG19/E33;09110301.JPG;Ian;Gato;5;NA;NA;NA;SP|Gato, Observador_gato|Ian
338;E33;E33;Gato;6216342;384334;11/09/2019 13:24;11/09/2019;1:24:42 p. m.;588;98;2;0;CamarasIMG19/E33;09110307.JPG;Ian;Gato;6;2;NA;NA;SP|Gato, Grupo|2, Observador_gato|Ian
339;E33;E33;Gato;6216342;384334;11/09/2019 13:28;11/09/2019;1:28:08 p. m.;126;21;0;0;CamarasIMG19/E33;09110313.JPG;Ian;Gato;5;2;NA;NA;SP|Gato, Grupo|2, Observador_gato|Ian
340;E33;E33;Gato;6216342;384334;11/09/2019 13:31;11/09/2019;1:31:09 p. m.;151;25;0;0;CamarasIMG19/E33;09110319.JPG;Ian;Gato;3;2;NA;NA;SP|Gato, Grupo|2, Observador_gato|Ian
341;E33;E33;Gato;6216342;384334;11/09/2019 13:35;11/09/2019;1:35:20 p. m.;249;42;1;0;CamarasIMG19/E33;09110322.JPG;Ian;Gato;6;NA;NA;NA;SP|Gato, Observador_gato|Ian
342;E33;E33;Gato;6216342;384334;11/09/2019 14:01;11/09/2019;2:01:03 p. m.;1422;237;4;0;CamarasIMG19/E33;09110337.JPG;Ian;Gato;3;2;NA;NA;SP|Gato, Grupo|2, Observador_gato|Ian
343;E33;E33;Gato;6216342;384334;11/09/2019 14:03;11/09/2019;2:03:08 p. m.;123;2;0;0;CamarasIMG19/E33;09110340.JPG;Ian;Gato;5;NA;NA;NA;SP|Gato, Observador_gato|Ian
344;E33;E33;Gato;6216342;384334;11/09/2019 14:08;11/09/2019;2:08:51 p. m.;251;42;1;0;CamarasIMG19/E33;09110349.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
345;E33;E33;Gato;6216342;384334;11/09/2019 14:13;11/09/2019;2:13:24 p. m.;271;45;1;0;CamarasIMG19/E33;09110355.JPG;Ian;Gato;11;NA;NA;NA;SP|Gato, Observador_gato|Ian
346;E33;E33;Gato;6216342;384334;11/09/2019 14:17;11/09/2019;2:17:05 p. m.;128;21;0;0;CamarasIMG19/E33;09110376.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
347;E33;E33;Gato;6216342;384334;11/09/2019 14:27;11/09/2019;2:27:17 p. m.;611;102;2;0;CamarasIMG19/E33;09110403.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
348;E33;E33;Gato;6216342;384334;11/09/2019 14:30;11/09/2019;2:30:15 p. m.;176;29;0;0;CamarasIMG19/E33;09110406.JPG;Ian;Gato;10;NA;NA;NA;SP|Gato, Observador_gato|Ian
349;E33;E33;Gato;6216342;384334;11/09/2019 14:34;11/09/2019;2:34:48 p. m.;166;28;0;0;CamarasIMG19/E33;09110427.JPG;Ian;Gato;6;NA;NA;NA;SP|Gato, Observador_gato|Ian
350;E33;E33;Gato;6216342;384334;11/09/2019 14:48;11/09/2019;2:48:38 p. m.;805;134;2;0;CamarasIMG19/E33;09110445.JPG;Ian;Gato;3;NA;NA;NA;SP|Gato, Observador_gato|Ian
351;E33;E33;Gato;6216342;384334;11/09/2019 14:51;11/09/2019;2:51:05 p. m.;145;24;0;0;CamarasIMG19/E33;09110448.JPG;Ian;Gato;5;NA;NA;NA;SP|Gato, Observador_gato|Ian
352;E33;E33;Gato;6216342;384334;11/09/2019 14:56;11/09/2019;2:56:41 p. m.;276;46;1;0;CamarasIMG19/E33;09110460.JPG;Ian;Gato;9;NA;con dueño;NA;SP|Gato, ID_gato|con dueño, Observador_gato|Ian
353;E33;E33;Gato;6216342;384334;11/09/2019 15:01;11/09/2019;3:01:20 p. m.;207;35;1;0;CamarasIMG19/E33;09110472.JPG;Ian;Gato;12;NA;NA;NA;SP|Gato, Observador_gato|Ian
354;E33;E33;Gato;6216342;384334;11/09/2019 15:08;11/09/2019;3:08:48 p. m.;201;34;1;0;CamarasIMG19/E33;09110484.JPG;Ian;Gato;5;NA;NA;NA;SP|Gato, Observador_gato|Ian
355;E33;E33;Gato;6216342;384334;11/09/2019 15:15;11/09/2019;3:15:30 p. m.;373;62;1;0;CamarasIMG19/E33;09110490.JPG;Ian;Gato;2;NA;NA;NA;SP|Gato, Observador_gato|Ian
356;E33;E33;Gato;6216342;384334;11/09/2019 15:34;11/09/2019;3:34:02 p. m.;1111;185;3;0;CamarasIMG19/E33;09110493.JPG;Ian;Gato;6;NA;NA;NA;SP|Gato, Observador_gato|Ian
